author_id,labels
33925,5
33926,7
33927,1
33928,2
33929,2
33930,0
33931,5
33932,2
33933,2
33934,2
33935,9
33936,9
33937,2
33938,2
33939,6
33940,3
33941,3
33942,3
33943,3
33944,3
33945,8
33946,2 5
33947,5
33948,5
33949,5
33950,5
33951,5
33952,5
33953,6
33954,7
33955,7
33956,7
33957,7
33958,2
33959,2
33960,2
33961,2
33962,2
33963,9
33964,8
33965,8
33966,8
33967,5
33968,5
33969,5
33970,5
33971,9
33972,5
33973,1
33974,1
33975,1
33976,6
33977,6
33978,5 6
33979,2
33980,5
33981,5
33982,5
33983,5
33984,5
33985,5
33986,2
33987,5
33988,2
33989,2
33990,5
33991,5
33992,3 5
33993,5
33994,0
33995,5
33996,5
33997,5
33998,5
33999,5
34000,5
34001,5
34002,2
34003,2
34004,2
34005,2
34006,3
34007,8
34008,7
34009,7
34010,7
34011,5
34012,5
34013,5
34014,5
34015,2
34016,2
34017,5
34018,5
34019,5
34020,5
34021,5
34022,5
34023,5
34024,5
34025,8
34026,8
34027,5
34028,5
34029,5
34030,5
34031,5
34032,5
34033,5
34034,2
34035,5
34036,5
34037,0
34038,0
34039,0
34040,9
34041,3
34042,2
34043,2
34044,9
34045,5
34046,2
34047,2
34048,2
34049,5
34050,5
34051,5
34052,5
34053,5
34054,5
34055,5
34056,5
34057,1
34058,5
34059,5
34060,5
34061,5
34062,9
34063,5
34064,5
34065,5
34066,5
34067,5
34068,3
34069,3
34070,6
34071,2
34072,2
34073,7
34074,7
34075,6
34076,8
34077,3
34078,5
34079,5
34080,2
34081,2
34082,2
34083,5
34084,5
34085,5
34086,5
34087,5
34088,0
34089,0
34090,0
34091,0
34092,0
34093,0
34094,0
34095,0
34096,0
34097,0
34098,0
34099,0
34100,5
34101,5
34102,2
34103,3
34104,3
34105,5
34106,5
34107,8
34108,5
34109,5
34110,5
34111,1
34112,1
34113,1
34114,3
34115,3
34116,5 9
34117,5
34118,1
34119,0 1
34120,5
34121,5
34122,5
34123,5
34124,5
34125,5
34126,5
34127,3
34128,5
34129,5
34130,5
34131,5
34132,5
34133,5
34134,9
34135,9
34136,8
34137,2
34138,2
34139,3
34140,3 8
34141,3 8
34142,7
34143,7
34144,7
34145,5
34146,2 5
34147,5
34148,5
34149,5
34150,3 8
34151,3
34152,3
34153,3
34154,3
34155,3
34156,3
34157,3
34158,3
34159,3
34160,3
34161,3 8
34162,3 8
34163,5
34164,5
34165,5
34166,5
34167,3
34168,3
34169,3
34170,3
34171,3
34172,8
34173,8
34174,5
34175,2
34176,2
34177,5
34178,5
34179,5
34180,5
34181,5
34182,5
34183,5
34184,5
34185,5
34186,5
34187,9
34188,2
34189,5
34190,2
34191,2
34192,3
34193,5
34194,5
34195,5
34196,5 7
34197,2
34198,2
34199,9
34200,9
34201,9
34202,9
34203,9
34204,9
34205,5
34206,5
34207,5
34208,5
34209,3
34210,3
34211,3
34212,3
34213,2
34214,2
34215,2
34216,2
34217,5
34218,5
34219,0
34220,0
34221,1
34222,1
34223,1
34224,1
34225,1
34226,2
34227,2
34228,0
34229,2
34230,2
34231,2
34232,8
34233,9
34234,9
34235,9
34236,9
34237,9
34238,3
34239,3
34240,9
34241,5
34242,8
34243,8
34244,8
34245,7
34246,5
34247,2 5
34248,3
34249,3
34250,3
34251,3
34252,5
34253,5
34254,5
34255,3
34256,3
34257,3
34258,3
34259,2
34260,5
34261,5
34262,8
34263,5 8
34264,2
34265,5
34266,7
34267,7
34268,7
34269,5
34270,5
34271,2
34272,2
34273,2
34274,2
34275,2
34276,2
34277,2
34278,2
34279,2
34280,2
34281,2
34282,8
34283,5
34284,5
34285,5
34286,5
34287,9
34288,2
34289,2
34290,2
34291,2
34292,2
34293,2
34294,3
34295,2
34296,2
34297,2
34298,3
34299,3 8
34300,2
34301,5
34302,6
34303,0 6
34304,0 6
34305,1
34306,1
34307,2
34308,2
34309,2
34310,2
34311,2
34312,2
34313,2
34314,5
34315,5
34316,5
34317,5
34318,5
34319,5
34320,2
34321,2
34322,2
34323,5
34324,5
34325,5
34326,3
34327,3
34328,3 5
34329,3
34330,9
34331,5
34332,5
34333,5
34334,3
34335,3
34336,6
34337,0
34338,0
34339,2
34340,3 5
34341,5
34342,5
34343,5
34344,2 3 5
34345,5
34346,5
34347,5
34348,8
34349,7
34350,9
34351,9
34352,9
34353,9
34354,9
34355,8
34356,5
34357,5
34358,5
34359,5
34360,5
34361,5
34362,5
34363,5
34364,5
34365,1 5
34366,2
34367,5
34368,5
34369,5
34370,5
34371,3 7
34372,2
34373,5
34374,1
34375,1
34376,1
34377,3
34378,3
34379,9
34380,1
34381,1
34382,1
34383,1
34384,8
34385,8
34386,8
34387,8
34388,8
34389,8
34390,1
34391,1 5
34392,2
34393,2
34394,2
34395,2
34396,2
34397,2
34398,2
34399,2
34400,2
34401,2
34402,2
34403,9
34404,0 6
34405,0 6
34406,8
34407,5
34408,5
34409,3
34410,5
34411,5
34412,5
34413,7
34414,5
34415,5
34416,5
34417,5
34418,5
34419,9
34420,5
34421,1
34422,1
34423,1
34424,1
34425,1
34426,1
34427,5
34428,5
34429,3
34430,5
34431,5
34432,5
34433,3
34434,3
34435,5
34436,0
34437,0
34438,5
34439,3
34440,5
34441,5
34442,5
34443,5
34444,3
34445,5
34446,2
34447,3
34448,3
34449,1
34450,3
34451,3
34452,2
34453,0
34454,2
34455,3
34456,5
34457,3
34458,5
34459,5
34460,5
34461,5
34462,2
34463,2
34464,2
34465,2
34466,5
34467,5
34468,5
34469,2
34470,2
34471,2
34472,5
34473,5
34474,1
34475,1
34476,7
34477,2
34478,2
34479,2
34480,2
34481,5
34482,5
34483,5
34484,3
34485,3
34486,2
34487,2
34488,2
34489,2
34490,7
34491,7
34492,7
34493,8
34494,5
34495,5
34496,8
34497,0
34498,0
34499,0
34500,0
34501,0
34502,6
34503,3 5
34504,3
34505,3
34506,0
34507,0
34508,7
34509,2 7
34510,7
34511,7
34512,8
34513,3 8
34514,8
34515,6
34516,6
34517,2 6
34518,6
34519,6
34520,6
34521,6
34522,5
34523,3
34524,3
34525,7
34526,7
34527,7
34528,7
34529,7
34530,5
34531,5
34532,5
34533,5
34534,5
34535,6
34536,6
34537,5
34538,5
34539,8
34540,5
34541,3
34542,5
34543,5
34544,9
34545,2
34546,2
34547,5
34548,5
34549,5
34550,5
34551,5
34552,5
34553,5
34554,8
34555,5
34556,3
34557,3
34558,3
34559,3
34560,2
34561,2
34562,2
34563,2
34564,5
34565,6 8
34566,6 8
34567,5
34568,5
34569,3
34570,2
34571,2
34572,3
34573,2
34574,2
34575,2
34576,5
34577,2
34578,2
34579,2
34580,2
34581,2
34582,2
34583,2
34584,3
34585,5
34586,5
34587,5
34588,5
34589,5
34590,5
34591,5
34592,5
34593,8
34594,8
34595,5
34596,8
34597,3
34598,5
34599,5
34600,5
34601,5
34602,5
34603,5
34604,5
34605,5
34606,5
34607,5
34608,5
34609,5
34610,5
34611,5
34612,5
34613,5
34614,5
34615,5
34616,5
34617,2
34618,2
34619,2
34620,2
34621,2
34622,2
34623,6
34624,3
34625,5 8
34626,5 8
34627,5 8
34628,1 6
34629,9
34630,3
34631,3
34632,5
34633,5
34634,5
34635,5
34636,2
34637,2
34638,2
34639,2
34640,2
34641,5
34642,5
34643,1
34644,1
34645,8
34646,5
34647,9
34648,3
34649,2
34650,2
34651,1
34652,1
34653,1
34654,1
34655,1
34656,5
34657,5
34658,5
34659,5
34660,5
34661,5
34662,5
34663,5
34664,5
34665,5
34666,5
34667,5
34668,5
34669,5
34670,5
34671,5
34672,5
34673,5
34674,2
34675,2
34676,2
34677,5 9
34678,9
34679,2
34680,5
34681,3
34682,3
34683,3
34684,3
34685,0
34686,6
34687,8
34688,8
34689,8
34690,1 5
34691,5
34692,5
34693,5
34694,8
34695,7
34696,5
34697,8
34698,5
34699,5
34700,5
34701,5
34702,5
34703,5
34704,1 5
34705,1
34706,1 5
34707,5
34708,5
34709,9
34710,9
34711,9
34712,8
34713,8
34714,6
34715,0
34716,0
34717,7
34718,5
34719,5
34720,5
34721,5
34722,0
34723,0
34724,7
34725,0
34726,0
34727,0
34728,0
34729,5
34730,5
34731,5
34732,5
34733,2
34734,5
34735,3 5
34736,3 5
34737,5
34738,2
34739,9
34740,7
34741,7
34742,5
34743,5
34744,5
34745,5
34746,2
34747,2
34748,5
34749,5
34750,3
34751,3
34752,5
34753,0 1
34754,5 7
34755,5 7
34756,5 7
34757,5
34758,0
34759,0
34760,5
34761,2
34762,2
34763,5
34764,5
34765,5
34766,5
34767,5
34768,7
34769,7
34770,5
34771,5
34772,5
34773,5
34774,2
34775,2
34776,5
34777,3 8
34778,5
34779,5
34780,5
34781,1
34782,5
34783,5
34784,2
34785,2
34786,5
34787,5
34788,5
34789,5
34790,5
34791,3
34792,8
34793,2
34794,1
34795,1
34796,7
34797,7
34798,2
34799,2
34800,2
34801,5
34802,9
34803,1
34804,1
34805,1
34806,3
34807,5
34808,2
34809,2
34810,2
34811,5
34812,5
34813,5
34814,5
34815,5
34816,5
34817,5
34818,5
34819,6
34820,6
34821,6
34822,5
34823,5
34824,8
34825,8
34826,8
34827,8
34828,9
34829,3
34830,3
34831,3
34832,3
34833,3
34834,5
34835,5
34836,3
34837,2
34838,5
34839,5
34840,5
34841,3
34842,3
34843,3
34844,3
34845,3
34846,2
34847,2
34848,2
34849,2
34850,2
34851,2
34852,2
34853,2
34854,2
34855,2
34856,2
34857,2
34858,2
34859,5 6
34860,5 6
34861,5
34862,5
34863,5
34864,2
34865,2
34866,5
34867,9
34868,9
34869,9
34870,2
34871,2
34872,2
34873,2
34874,5
34875,5
34876,5
34877,2 5
34878,2 5
34879,2 5
34880,9
34881,9
34882,9
34883,9
34884,1
34885,1
34886,3
34887,5
34888,5
34889,5
34890,5
34891,8
34892,9
34893,7
34894,7
34895,0 7
34896,7
34897,5
34898,5
34899,3 5
34900,1
34901,1
34902,2
34903,2
34904,2
34905,2
34906,9
34907,9
34908,2
34909,2
34910,5
34911,5
34912,5
34913,5
34914,5
34915,5
34916,5
34917,9
34918,9
34919,2
34920,2
34921,0
34922,5
34923,5
34924,5
34925,2
34926,2
34927,7
34928,2
34929,5
34930,6
34931,5
34932,8
34933,8
34934,5
34935,5
34936,5
34937,5
34938,2
34939,2
34940,0 1
34941,1
34942,1
34943,3
34944,3
34945,0
34946,0
34947,4 7
34948,4 7
34949,4 7
34950,8
34951,9
34952,0
34953,0
34954,0
34955,0
34956,2
34957,2
34958,5
34959,5
34960,9
34961,5
34962,5
34963,5
34964,5
34965,3
34966,3
34967,5
34968,5
34969,5
34970,5
34971,3
34972,3
34973,3
34974,7
34975,5
34976,5
34977,5
34978,5
34979,5
34980,1
34981,1
34982,3
34983,7
34984,2
34985,2
34986,2
34987,6
34988,2
34989,2
34990,2
34991,5
34992,3
34993,3
34994,5
34995,5
34996,3
34997,5
34998,5
34999,5
35000,5
35001,3
35002,3
35003,3
35004,3
35005,1 3
35006,8
35007,9
35008,9
35009,9
35010,5
35011,2 7
35012,2 7
35013,3
35014,5
35015,5
35016,5
35017,5
35018,5
35019,3
35020,3
35021,3
35022,3
35023,5
35024,9
35025,5
35026,1 9
35027,1
35028,1
35029,1 9
35030,1
35031,1
35032,5
35033,5
35034,2
35035,2
35036,2
35037,5
35038,5
35039,3
35040,3
35041,5
35042,5
35043,5
35044,5
35045,5
35046,5
35047,8
35048,1
35049,3
35050,2
35051,2
35052,2
35053,2
35054,7
35055,7
35056,2
35057,2
35058,3
35059,5 7
35060,5
35061,9
35062,9
35063,9
35064,9
35065,5
35066,5
35067,5
35068,5
35069,3
35070,3
35071,3
35072,3
35073,5
35074,5
35075,5
35076,5
35077,3
35078,5
35079,5
35080,5
35081,5
35082,3
35083,3
35084,3
35085,3
35086,3
35087,3
35088,3
35089,3
35090,5
35091,9
35092,3
35093,1 3
35094,3
35095,3 5 8
35096,3
35097,3
35098,5
35099,5
35100,6
35101,6
35102,8
35103,5
35104,5
35105,5
35106,2
35107,2
35108,0
35109,0
35110,5
35111,5
35112,5
35113,5
35114,5
35115,8
35116,8
35117,8
35118,2
35119,5
35120,5
35121,2
35122,2
35123,2
35124,2
35125,2
35126,3 8
35127,3
35128,3 8
35129,5
35130,5
35131,7
35132,2
35133,3
35134,2
35135,3
35136,2
35137,2
35138,2
35139,5
35140,5
35141,5
35142,5
35143,5
35144,5
35145,9
35146,9
35147,9
35148,9
35149,5 9
35150,1
35151,2
35152,2
35153,2
35154,3
35155,2
35156,3
35157,5
35158,5
35159,5
35160,5
35161,6
35162,6
35163,6
35164,6
35165,5
35166,5
35167,5
35168,9
35169,9
35170,7
35171,7
35172,7
35173,7
35174,7
35175,7
35176,7
35177,7
35178,7
35179,3
35180,6
35181,5
35182,7
35183,7
35184,2
35185,2
35186,5
35187,9
35188,5
35189,5
35190,2
35191,5 7
35192,7
35193,7
35194,7
35195,7
35196,7
35197,5
35198,5
35199,0
35200,0
35201,7
35202,7
35203,1
35204,1
35205,5
35206,5
35207,3
35208,3
35209,3
35210,9
35211,9
35212,5
35213,5
35214,2
35215,2
35216,9
35217,9
35218,5
35219,5
35220,5
35221,5
35222,8
35223,0
35224,3 5
35225,3 5
35226,0
35227,0
35228,3
35229,2
35230,5
35231,5
35232,3
35233,3
35234,2
35235,2
35236,2
35237,2
35238,5
35239,1
35240,8
35241,8
35242,1
35243,3
35244,2
35245,2 8
35246,2
35247,2
35248,2
35249,2
35250,2
35251,5
35252,5
35253,7
35254,3
35255,3
35256,3
35257,3
35258,5
35259,5
35260,2
35261,7
35262,7
35263,7
35264,7
35265,7
35266,7
35267,7
35268,3
35269,5
35270,5
35271,5
35272,5
35273,5
35274,5
35275,5
35276,5
35277,5
35278,5
35279,5
35280,8
35281,8
35282,8
35283,8
35284,5
35285,5
35286,5
35287,5
35288,5
35289,2
35290,2
35291,9
35292,5
35293,5
35294,5
35295,3
35296,3
35297,3
35298,3
35299,0
35300,0
35301,7
35302,7
35303,7
35304,5
35305,5
35306,5
35307,5
35308,2 5
35309,8
35310,5
35311,5
35312,5
35313,9
35314,9
35315,5 8
35316,3
35317,5
35318,5
35319,5
35320,5
35321,5
35322,2
35323,2
35324,2
35325,3
35326,3
35327,3
35328,2
35329,2
35330,2
35331,2
35332,5
35333,8
35334,5
35335,5
35336,5
35337,8
35338,6
35339,6
35340,8
35341,5
35342,5
35343,5
35344,5
35345,5
35346,5
35347,5
35348,5
35349,2 5
35350,5
35351,8
35352,5
35353,5
35354,5
35355,5
35356,1
35357,2
35358,2
35359,2
35360,0
35361,3
35362,8
35363,5
35364,5
35365,3
35366,3
35367,3
35368,3
35369,3
35370,3
35371,5
35372,5
35373,5
35374,2
35375,2
35376,2
35377,2
35378,2
35379,2
35380,2
35381,0
35382,1
35383,1
35384,1
35385,5
35386,5
35387,5
35388,5
35389,3
35390,3
35391,3
35392,2
35393,2
35394,2
35395,2
35396,2
35397,5
35398,5
35399,5
35400,8
35401,8
35402,8
35403,8
35404,2
35405,5
35406,5
35407,5
35408,5
35409,5
35410,2
35411,2
35412,2
35413,2
35414,5
35415,5
35416,5
35417,5
35418,5
35419,5
35420,3
35421,7
35422,6
35423,5
35424,5
35425,5
35426,2
35427,3
35428,6
35429,6
35430,8
35431,0
35432,0
35433,7
35434,5
35435,5
35436,5
35437,5
35438,5
35439,5
35440,3
35441,3
35442,3
35443,3
35444,3
35445,3
35446,2
35447,2
35448,5
35449,9
35450,5
35451,2
35452,2
35453,2
35454,3
35455,5
35456,5
35457,2
35458,2
35459,2
35460,2
35461,3
35462,5
35463,5
35464,7
35465,5
35466,5
35467,5
35468,5
35469,5
35470,5
35471,5
35472,5
35473,5
35474,2
35475,1
35476,1
35477,2
35478,5
35479,5
35480,5
35481,5
35482,5
35483,5
35484,5
35485,5
35486,2
35487,2
35488,8
35489,8
35490,8
35491,8
35492,8
35493,9
35494,9
35495,2
35496,2
35497,3
35498,5
35499,5
35500,5
35501,5
35502,1
35503,1
35504,6
35505,6
35506,3
35507,3
35508,3
35509,7
35510,2
35511,2
35512,8
35513,8
35514,5
35515,5
35516,5
35517,3
35518,8
35519,8
35520,8
35521,5
35522,3 5
35523,5
35524,2
35525,8
35526,8
35527,7
35528,5 8
35529,5 8
35530,5 8
35531,5 8 9
35532,5
35533,5
35534,5
35535,5
35536,5
35537,1
35538,1
35539,2 5
35540,2 5
35541,9
35542,2
35543,7
35544,7
35545,7
35546,7
35547,7
35548,5
35549,1
35550,1
35551,1
35552,1
35553,2 6
35554,2 6
35555,2
35556,8
35557,8
35558,8
35559,8
35560,8
35561,5
35562,5
35563,5
35564,5
35565,5
35566,5
35567,5
35568,5
35569,7
35570,7
35571,7
35572,2
35573,2
35574,2
35575,5
35576,6
35577,6
35578,1
35579,1
35580,1
35581,5
35582,5
35583,5
35584,5
35585,1
35586,1
35587,1
35588,1
35589,2
35590,2
35591,5
35592,5
35593,5
35594,5
35595,5
35596,5
35597,5
35598,5
35599,5
35600,3 5
35601,2
35602,2
35603,2
35604,2
35605,2
35606,2
35607,5
35608,5
35609,5
35610,3
35611,3
35612,3
35613,3
35614,2
35615,5
35616,5
35617,5
35618,5
35619,5
35620,2
35621,2
35622,2
35623,2
35624,9
35625,5 9
35626,9
35627,9
35628,2
35629,2
35630,2
35631,9
35632,5
35633,5
35634,5
35635,5
35636,5
35637,5
35638,5
35639,5 8
35640,5
35641,5
35642,3
35643,3
35644,5
35645,5
35646,5
35647,8
35648,2
35649,5
35650,7
35651,7
35652,1 5
35653,5
35654,2
35655,2 3
35656,3
35657,5
35658,5
35659,5
35660,5
35661,5
35662,5
35663,5
35664,1
35665,8
35666,2 7
35667,2
35668,2
35669,5
35670,5
35671,5
35672,2
35673,0
35674,0
35675,3
35676,3
35677,3
35678,3
35679,3
35680,2
35681,5
35682,5
35683,3
35684,3
35685,3
35686,3
35687,8
35688,3
35689,3
35690,3
35691,3
35692,8
35693,3
35694,3
35695,3 8
35696,2
35697,0
35698,0
35699,3
35700,3 8
35701,2
35702,5
35703,5
35704,5
35705,5
35706,0
35707,0
35708,0 5
35709,5
35710,5
35711,5
35712,5
35713,9
35714,2
35715,5
35716,2
35717,2
35718,5
35719,5
35720,5
35721,5
35722,5
35723,5
35724,5
35725,5
35726,3
35727,5
35728,8
35729,8
35730,5
35731,3
35732,3
35733,3
35734,5
35735,0
35736,0
35737,0
35738,0
35739,0
35740,0
35741,5
35742,3
35743,3
35744,3
35745,2
35746,2
35747,3
35748,3
35749,5
35750,5
35751,5
35752,5
35753,9
35754,9
35755,3
35756,3
35757,3
35758,5
35759,5
35760,4
35761,6
35762,7
35763,2
35764,2
35765,7
35766,5
35767,5
35768,5
35769,3 5
35770,2
35771,1
35772,8
35773,8
35774,0
35775,1
35776,1
35777,1
35778,2
35779,6
35780,6
35781,6
35782,6
35783,6
35784,5
35785,5
35786,5
35787,5
35788,5
35789,5
35790,3
35791,2
35792,2
35793,5
35794,5
35795,5
35796,5
35797,5
35798,8
35799,5
35800,1
35801,5
35802,2
35803,0
35804,0
35805,0
35806,5
35807,5
35808,5 6
35809,5
35810,5
35811,5
35812,0
35813,0
35814,0
35815,7
35816,3 5
35817,3
35818,9
35819,6
35820,5
35821,5
35822,8
35823,8
35824,8
35825,8
35826,2
35827,2
35828,5
35829,3
35830,7
35831,7
35832,7
35833,5
35834,5
35835,5
35836,6
35837,6
35838,5
35839,3
35840,3
35841,7
35842,7
35843,5
35844,5
35845,5
35846,5
35847,5
35848,5
35849,5
35850,5
35851,7
35852,7
35853,7
35854,5
35855,5
35856,5
35857,5
35858,5
35859,1
35860,1
35861,3 5
35862,3
35863,3 5 7
35864,2
35865,5
35866,5
35867,7
35868,2
35869,2
35870,2
35871,0
35872,0
35873,0
35874,1
35875,1
35876,1
35877,6
35878,6
35879,5
35880,3
35881,3
35882,3
35883,3
35884,5
35885,1
35886,1
35887,1
35888,5
35889,5
35890,5
35891,5
35892,3
35893,3
35894,3
35895,5
35896,5
35897,5
35898,2
35899,2
35900,6
35901,6
35902,6
35903,5
35904,5
35905,5
35906,5
35907,5
35908,5
35909,5
35910,5
35911,5
35912,8
35913,2
35914,2
35915,5
35916,3
35917,5
35918,8
35919,5
35920,5
35921,5
35922,5
35923,3
35924,3
35925,3
35926,3
35927,9
35928,3
35929,1 6
35930,2
35931,2
35932,2
35933,5
35934,3
35935,3
35936,3
35937,5
35938,5
35939,3
35940,8
35941,3
35942,3
35943,5
35944,3
35945,5
35946,5
35947,5
35948,2
35949,1
35950,5
35951,5
35952,5
35953,7
35954,7
35955,7
35956,7
35957,0
35958,0
35959,6
35960,7
35961,5 7
35962,7
35963,7
35964,8
35965,8
35966,2
35967,2
35968,2
35969,5
35970,5
35971,1
35972,1
35973,1
35974,1
35975,0
35976,5
35977,5
35978,5
35979,5
35980,5
35981,6
35982,5
35983,5
35984,5
35985,5
35986,5
35987,7
35988,7
35989,7
35990,7
35991,7
35992,7
35993,5
35994,5
35995,5
35996,3
35997,5
35998,5
35999,5
36000,5
36001,5
36002,5
36003,5
36004,2
36005,2
36006,2
36007,7
36008,2
36009,2 5
36010,1
36011,1
36012,5
36013,5
36014,5 9
36015,3
36016,5
36017,5
36018,5
36019,5
36020,5
36021,5
36022,5
36023,5
36024,5
36025,7
36026,3
36027,5
36028,5
36029,5
36030,0
36031,0
36032,5
36033,5
36034,5
36035,5
36036,8
36037,8
36038,1
36039,1
36040,1
36041,3
36042,3
36043,1
36044,1
36045,3
36046,5
36047,2
36048,0 2
36049,0 3
36050,5
36051,5
36052,2
36053,2
36054,5
36055,5
36056,5
36057,5
36058,3
36059,3
36060,5
36061,5
36062,5
36063,5
36064,7
36065,7
36066,9
36067,8
36068,8
36069,8
36070,0
36071,0
36072,0
36073,0
36074,0
36075,7
36076,7
36077,7
36078,5
36079,5
36080,5
36081,5
36082,5
36083,5
36084,2
36085,6
36086,3
36087,3
36088,3
36089,3
36090,2
36091,3
36092,3
36093,5
36094,5
36095,5
36096,5
36097,5
36098,5
36099,2
36100,5
36101,5
36102,5
36103,2
36104,2
36105,5
36106,5
36107,5
36108,5
36109,5
36110,5
36111,5
36112,5
36113,1
36114,1
36115,0
36116,0
36117,0
36118,0
36119,0
36120,1
36121,5
36122,6
36123,5
36124,5
36125,5
36126,8
36127,5
36128,5
36129,5
36130,2
36131,2
36132,2
36133,2
36134,5
36135,5
36136,5
36137,3
36138,3
36139,3
36140,3
36141,3
36142,5
36143,5
36144,5
36145,5
36146,3
36147,0
36148,0
36149,0 9
36150,9
36151,0
36152,5
36153,5
36154,5
36155,5
36156,5
36157,5
36158,5
36159,5
36160,5
36161,5
36162,5
36163,5
36164,5
36165,5
36166,5
36167,5
36168,5
36169,5
36170,5
36171,5
36172,5
36173,5
36174,5
36175,8
36176,6
36177,6
36178,5
36179,5
36180,8
36181,8
36182,3
36183,1
36184,1
36185,1
36186,8
36187,8
36188,8
36189,8
36190,8
36191,8
36192,8
36193,8
36194,5
36195,5
36196,5
36197,5
36198,5
36199,5
36200,5
36201,5
36202,1
36203,1
36204,1
36205,3
36206,3
36207,3
36208,3
36209,3
36210,3
36211,2
36212,6
36213,5
36214,5 9
36215,5
36216,5
36217,2
36218,2
36219,3
36220,3
36221,3
36222,3
36223,8
36224,8
36225,8
36226,2
36227,2
36228,5
36229,5
36230,5
36231,5
36232,5
36233,5
36234,5
36235,5
36236,5
36237,2
36238,1
36239,1
36240,1
36241,1
36242,1
36243,3
36244,3
36245,5
36246,5
36247,5
36248,5
36249,5
36250,5
36251,3
36252,3
36253,3
36254,5
36255,5
36256,5
36257,5
36258,5
36259,5
36260,5
36261,5
36262,5
36263,5
36264,5
36265,5
36266,9
36267,0
36268,0
36269,0
36270,5
36271,5
36272,5
36273,5
36274,5
36275,0
36276,2 5
36277,2 5
36278,9
36279,5
36280,5
36281,9
36282,2
36283,2
36284,1
36285,1
36286,1
36287,1
36288,3
36289,5
36290,5
36291,5
36292,5
36293,5
36294,5
36295,5
36296,3
36297,4
36298,2
36299,3
36300,3
36301,2
36302,2
36303,2
36304,2
36305,2
36306,2
36307,2
36308,5
36309,5
36310,5
36311,5
36312,5
36313,3
36314,5
36315,5
36316,3
36317,3
36318,2
36319,5
36320,5
36321,5
36322,5
36323,5
36324,5
36325,5
36326,5
36327,2
36328,2 5 7
36329,2
36330,2
36331,1
36332,6
36333,3
36334,3
36335,5
36336,2
36337,0
36338,3
36339,3
36340,3
36341,3
36342,5
36343,3
36344,3
36345,2
36346,2
36347,2
36348,2
36349,2
36350,5
36351,3 5
36352,3 5
36353,8
36354,8
36355,8
36356,8
36357,5
36358,6
36359,7 8
36360,9
36361,7
36362,7
36363,7
36364,7
36365,7
36366,9
36367,5
36368,7
36369,7
36370,2
36371,3
36372,3
36373,5
36374,5
36375,5
36376,8
36377,8
36378,3
36379,3
36380,5
36381,9
36382,9
36383,9
36384,5
36385,5
36386,3
36387,5
36388,5
36389,3
36390,5
36391,5
36392,5
36393,5
36394,2
36395,8
36396,8
36397,8
36398,7
36399,7
36400,7
36401,3
36402,3
36403,3
36404,9
36405,9
36406,9
36407,5
36408,7
36409,2
36410,5
36411,5
36412,5
36413,5
36414,5
36415,5
36416,5
36417,5
36418,5
36419,5
36420,9
36421,9
36422,9
36423,1
36424,5
36425,5
36426,5
36427,1
36428,1
36429,1
36430,5
36431,5
36432,5
36433,5
36434,5
36435,5
36436,5
36437,5
36438,5
36439,5
36440,2
36441,2
36442,2
36443,2
36444,5
36445,5
36446,1
36447,2
36448,2 9
36449,2
36450,5
36451,2
36452,2
36453,2
36454,8
36455,1
36456,1
36457,3
36458,2
36459,2
36460,3
36461,5
36462,5
36463,5
36464,5
36465,3 5
36466,5
36467,5
36468,5
36469,2
36470,5
36471,5
36472,5
36473,2
36474,5
36475,5
36476,9
36477,9
36478,9
36479,6
36480,1 6
36481,5
36482,5
36483,5
36484,5
36485,5
36486,5
36487,5
36488,5
36489,5
36490,1
36491,1
36492,9
36493,5
36494,2
36495,2
36496,2
36497,2
36498,2
36499,2
36500,5
36501,5
36502,5
36503,5
36504,5
36505,5
36506,5
36507,5
36508,5 7
36509,5
36510,5
36511,5
36512,5
36513,3
36514,3
36515,3
36516,3
36517,3
36518,0
36519,3
36520,5
36521,6
36522,7
36523,1
36524,1 6
36525,2
36526,5
36527,5
36528,1
36529,8
36530,3
36531,3
36532,2
36533,2
36534,2
36535,2
36536,5
36537,5
36538,5
36539,5
36540,5
36541,5
36542,3
36543,0
36544,0
36545,0
36546,0
36547,0
36548,0 1
36549,0
36550,0
36551,5
36552,5
36553,5
36554,5
36555,5
36556,8
36557,1
36558,5
36559,5
36560,0
36561,2
36562,2
36563,5
36564,5
36565,5
36566,2
36567,2
36568,2
36569,2
36570,2
36571,2
36572,2
36573,2
36574,3
36575,3
36576,5
36577,0
36578,0
36579,5
36580,7
36581,7
36582,5
36583,5
36584,5
36585,5
36586,5
36587,5
36588,3
36589,3
36590,5
36591,5
36592,5
36593,5
36594,9
36595,5
36596,5
36597,1
36598,5
36599,5
36600,5
36601,2
36602,2
36603,5
36604,5
36605,5
36606,3
36607,5
36608,5
36609,5
36610,5
36611,5
36612,5
36613,3 5
36614,5
36615,5
36616,5
36617,1
36618,7
36619,7
36620,7
36621,5
36622,5
36623,5
36624,8
36625,8
36626,5
36627,5
36628,5
36629,1
36630,1
36631,1
36632,8
36633,2 5
36634,5
36635,5
36636,5
36637,5
36638,5
36639,5
36640,3
36641,1
36642,1
36643,1
36644,1
36645,2
36646,8
36647,8
36648,5
36649,7
36650,7
36651,5
36652,8
36653,1
36654,5
36655,5
36656,5
36657,5 7
36658,5
36659,5
36660,5
36661,5
36662,8
36663,8
36664,8
36665,8
36666,8
36667,8
36668,7
36669,5
36670,5
36671,5
36672,5
