paper_id,reference_id
20161,6890
20161,11279
20161,3941
20161,5819
20161,10432
20161,10058
20162,3876
20162,6505
20162,10846
20162,5991
20162,18782
20162,14314
20162,14437
20162,23767
20162,23319
20162,26
20162,21286
20162,20645
20162,21045
20162,19166
20162,17579
20162,11414
20162,15934
20163,15797
20163,5773
20163,22956
20163,22655
20175,18083
20175,24080
20175,17273
20175,3349
20177,22291
20177,1826
20177,19163
20177,6071
20177,7926
20178,1664
20178,13183
20178,13278
20178,21384
20178,22626
20180,16627
20180,5512
20194,20332
20194,4312
20194,8855
20194,17346
20194,546
20194,13169
20199,6718
20209,18586
20209,22503
20213,15496
20216,17910
20226,1664
20245,8376
20245,8654
20246,441
20248,23658
20248,23830
20248,4221
20252,19804
20253,4005
20253,10846
20253,5991
20253,3419
20256,18586
20256,4955
20256,16203
20256,5315
20259,22390
20262,815
20264,16845
20264,13119
20264,23994
20264,3383
20272,17597
20272,24001
20276,15173
20276,14354
20276,18502
20276,7302
20276,1045
20276,11494
20276,10594
20276,7886
20276,812
20276,5669
20276,22523
20276,4794
20285,6295
20289,10691
20290,21929
20290,3300
20290,20
20290,2712
20293,5906
20303,422
20304,8034
20308,17048
20308,19651
20308,20693
20308,6991
20308,17503
20308,21618
20310,1869
20311,21154
20311,7843
20315,18010
20322,6505
20322,21929
20322,4411
20322,4219
20328,7626
20329,4109
20329,11895
20334,10786
20334,18495
20337,14465
20344,8838
20348,14572
20348,3687
20348,15684
20348,21227
20349,17869
20349,9712
20349,8722
20349,2795
20352,2561
20352,9205
20352,13200
20352,20415
20352,9411
20353,16940
20353,2773
20356,23112
20356,13773
20369,8920
20375,6890
20375,11279
20375,6685
20375,22290
20375,18862
20375,21832
20375,15084
20379,24080
20379,18207
20379,21499
20379,23335
20381,13817
20381,17793
20381,9015
20381,16257
20381,7400
20392,17095
20392,10521
20392,18175
20399,6890
20401,5742
20401,21715
20401,9469
20404,17095
20404,7693
20405,14774
20407,1869
20407,12969
20407,13719
20407,912
20408,21672
20411,21470
20411,13549
20414,5775
20417,17910
20417,18459
20417,901
20426,182
20435,7925
20437,16418
20437,4931
20440,6781
20441,18213
20441,22716
20441,8454
20451,23208
20451,11271
20451,6568
20451,2754
20451,17892
20454,19835
20454,22063
20454,23898
20454,12435
20454,21964
20454,16430
20454,16381
20454,14063
20454,15274
20454,15658
20456,15419
20457,11201
20457,7620
20457,19141
20457,5251
20457,3625
20457,2695
20459,807
20460,11113
20468,6890
20468,10903
20468,7597
20468,5991
20468,8262
20468,16481
20468,24106
20471,14040
20471,846
20471,16189
20471,4931
20471,10862
20471,416
20471,13719
20471,9690
20471,17223
20471,10053
20471,7837
20471,13004
20471,22511
20471,11127
20471,18545
20471,15981
20471,4904
20471,15541
20471,1952
20471,10988
20471,23560
20471,19416
20471,9210
20471,20741
20472,20632
20473,4640
20475,8319
20475,16557
20484,2361
20485,18151
20485,361
20485,21364
20485,9977
20485,20435
20487,7560
20489,233
20489,9245
20489,13568
20493,17793
20496,5995
20496,19806
20497,1781
20497,18410
20497,1295
20502,157
20502,16298
20507,17978
20507,6837
20507,17004
20507,2547
20511,272
20526,1822
20526,20510
20526,23004
20526,20134
20526,761
20531,5742
20531,9644
20531,18558
20531,19114
20536,2309
20536,21351
20536,9906
20536,2341
20536,1169
20538,5991
20550,1748
20550,5782
20550,6392
20550,12370
20550,22164
20550,6245
20550,2906
20552,17774
20552,4931
20552,7287
20552,13200
20552,20764
20552,18165
20552,4048
20552,20116
20552,10712
20552,9811
20552,384
20552,21849
20552,3708
20552,3990
20552,11944
20552,15200
20555,16604
20557,19236
20561,1804
20562,21470
20562,23783
20562,8376
20570,1616
20570,11870
20573,9479
20573,19538
20577,12181
20579,17683
20579,175
20579,21161
20587,14311
20590,7176
20590,18938
20590,18304
20590,23850
20601,6064
20601,10694
20601,12568
20601,10753
20611,1103
20611,9708
20611,10929
20611,872
20611,21360
20611,1042
20614,23308
20614,10824
20614,2331
20614,19100
20614,18730
20614,7514
20614,6430
20614,6336
20616,18484
20619,5971
20619,6530
20619,12833
20621,7797
20621,13193
20621,14937
20621,8531
20632,14040
20632,4590
20632,4931
20632,19214
20632,19416
20638,24188
20638,23325
20638,16825
20640,14321
20640,235
20640,18475
20643,17657
20643,19356
20644,11549
20644,15433
20645,2634
20647,18850
20647,22147
20647,2561
20647,9205
20651,14040
20651,239
20651,21134
20651,21672
20651,22147
20651,7842
20651,1059
20651,15318
20651,21351
20653,5155
20658,235
20660,22922
20660,12809
20660,380
20660,16870
20667,20440
20667,13585
20679,8093
20682,2325
20682,10912
20682,8393
20686,2642
20686,8716
20686,22182
20686,2879
20688,13066
20688,1781
20688,6071
20688,1378
20688,21097
20688,959
20689,9268
20689,24077
20689,17878
20689,11494
20689,15351
20689,12683
20689,2239
20689,812
20689,6865
20689,14697
20693,14363
20693,17095
20693,5542
20694,3392
20694,6472
20694,14871
20694,22049
20694,11831
20694,4956
20694,14296
20696,4927
20696,2309
20696,13935
20706,21852
20706,2016
20710,16436
20710,14465
20710,10113
20710,7158
20710,355
20713,14363
20713,9007
20713,5542
20713,11346
20713,12312
20713,23077
20713,15237
20713,14196
20713,23445
20713,16452
20713,19988
20713,14319
20713,581
20713,16749
20713,6649
20715,15673
20718,23898
20718,16481
20720,10876
20730,22290
20730,20338
20732,9698
20739,2509
20739,18615
20744,18102
20744,5529
20746,18083
20746,21672
20746,22147
20746,18173
20746,3349
20746,16162
20746,13308
20747,281
20748,17068
20748,23400
20748,5532
20750,6890
20750,9415
20750,3941
20750,19056
20750,11049
20750,4149
20750,10812
20750,8492
20750,3756
20750,477
20750,2080
20750,9021
20750,2997
20750,6039
20750,12905
20750,11873
20750,17176
20750,20259
20750,24106
20754,8057
20754,5965
20754,13629
20754,22080
20764,16911
20764,17430
20764,20415
20771,5831
20771,19276
20771,13862
20774,1869
20774,912
20785,9179
20785,16195
20785,13440
20785,674
20785,4368
20785,3161
20785,3411
20785,3383
20786,1869
20786,6543
20786,14196
20786,20693
20786,22610
20786,13597
20786,4674
20786,3138
20786,14479
20786,581
20786,14853
20786,11934
20786,912
20786,1828
20787,5732
20789,1270
20789,5819
20789,3319
20789,21206
20789,16728
20789,10846
20789,23045
20790,16436
20790,14651
20790,19205
20790,2491
20790,23673
20790,355
20802,7935
20809,7573
20809,8947
20818,12164
20818,14196
20818,9305
20818,8889
20818,16591
20818,581
20818,12416
20821,18502
20821,12841
20821,11999
20823,1664
20823,13866
20823,23068
20823,2819
20823,23375
20823,22513
20823,6316
20823,12006
20823,4452
20823,5965
20823,10472
20823,11912
20823,12197
20823,15988
20823,19020
20823,6858
20827,12262
20829,3756
20833,12774
20833,12833
20840,10361
20842,11530
20842,901
20843,9100
20844,8723
20844,4755
20852,20549
20852,20329
20852,12001
20852,15109
20853,17942
20853,20555
20853,10969
20856,4397
20857,4791
20859,14867
20860,21929
20860,3383
20864,17316
20867,23783
20869,11895
20869,1270
20869,2923
20869,21775
20869,18502
20869,1941
20869,23045
20869,5731
20870,23068
20872,16497
20872,2227
20872,4775
20872,19436
20872,1159
20873,22390
20873,721
20873,7423
20873,8492
20873,13509
20873,24221
20878,24111
20879,4125
20881,15067
20881,11429
20882,4419
20882,11039
20882,5819
20882,3319
20882,8259
20882,21387
20882,7925
20882,4275
20882,13211
20882,13623
20882,23160
20882,66
20882,13092
20882,19403
20882,17282
20882,9780
20882,5566
20882,8032
20882,18556
20882,5396
20884,6890
20884,5819
20884,10432
20884,7069
20884,6742
20884,24106
20886,20332
20886,11937
20886,18707
20886,6087
20886,16129
20886,18330
20886,2820
20887,3319
20887,20582
20887,6172
20887,399
20887,9741
20887,23018
20887,5782
20887,6245
20887,20630
20892,9964
20892,5518
20893,22683
20893,9365
20893,24077
20893,12886
20902,11260
20902,9661
20902,20962
20902,19266
20902,6194
20903,14363
20903,12181
20903,13534
20903,8748
20903,3411
20903,7955
20906,20869
20907,10822
20908,5579
20909,14465
20912,12500
20912,8100
20912,15954
20912,9295
20912,16875
20916,20329
20916,16846
20916,12001
20916,6793
20916,23602
20916,20942
20917,14232
20921,14226
20926,182
20927,22598
20927,11613
20927,8962
20927,21775
20930,14991
20932,23308
20932,4881
20932,10153
20932,15237
20932,19100
20932,12137
20932,24227
20932,24175
20932,23594
20932,641
20932,142
20937,19807
20937,18152
20937,3071
20940,4419
20940,18850
20940,11039
20940,17282
20940,2499
20940,5396
20943,22830
20943,7417
20954,19585
20954,5114
20954,6268
20962,11260
20962,5857
20962,8819
20962,6194
20962,15735
20962,5116
20968,6505
20968,13396
20968,22737
20968,7096
20968,21101
20968,21987
20968,258
20968,4717
20968,1620
20970,1869
20970,5202
20970,9680
20970,912
20973,4149
20973,7360
20973,8492
20973,16482
20973,23455
20974,450
20975,5874
20975,12453
20975,544
20975,19047
20977,15358
20977,4931
20980,13782
20990,5819
20990,5874
21002,3693
21006,1778
21008,5990
21008,13650
21008,860
21009,6890
21009,11279
21009,15084
21009,24106
21013,13686
21014,1469
21015,19656
21015,12052
21015,23401
21024,8197
21025,5579
21025,12670
21025,13447
21030,4974
21037,15067
21037,5742
21037,9644
21039,11288
21039,3480
21039,182
21042,10644
21042,3704
21045,1434
21046,15067
21046,17991
21046,8143
21046,11059
21053,15439
21060,10246
21061,5540
21064,17507
21067,24202
21069,1025
21072,17930
21072,23566
21077,21549
21094,21660
21096,17328
21097,3611
21100,2538
21100,11851
21100,23821
21101,6505
21101,14465
21101,728
21101,7024
21103,2143
21103,16089
21103,15797
21103,18446
21105,13962
21110,2050
21110,18850
21110,19297
21110,2094
21110,19684
21110,2499
21112,1103
21112,6377
21112,233
21112,13197
21112,3756
21112,5514
21112,3660
21112,17188
21112,10689
21112,18043
21112,2904
21112,11768
21112,24127
21112,5840
21116,17859
21116,1461
21120,1270
21120,23045
21125,1388
21128,10160
21128,6074
21128,15026
21131,3757
21131,10597
21131,22121
21131,14859
21131,15645
21131,182
21131,9217
21133,15322
21133,19014
21133,6416
21134,18083
21134,874
21134,14832
21134,21672
21134,1427
21134,13308
21136,1804
21155,18043
21155,6039
21155,11013
21155,11873
21155,7149
21159,12705
21159,8262
21159,9965
21159,2808
21159,8088
21161,861
21161,8449
21161,17683
21161,2284
21161,2829
21161,6696
21168,1667
21168,17713
21169,11260
21169,2528
21169,6194
21169,18086
21176,5819
21176,9115
21176,23774
21176,2914
21176,7097
21177,14925
21177,4717
21177,5814
21177,5669
21180,1869
21180,16189
21180,11906
21180,23803
21180,12870
21185,18850
21185,20647
21185,2504
21185,2373
21185,20764
21185,12307
21185,11674
21185,23335
21185,12793
21185,2499
21186,10555
21192,23312
21192,23901
21194,10644
21194,3704
21194,3133
21196,24092
21196,17320
21196,13525
21196,15114
21196,24083
21196,12743
21202,14363
21203,1270
21203,4901
21203,4979
21203,14894
21203,22474
21203,24108
21203,23045
21203,8945
21204,17249
21204,1042
21204,8529
21205,12005
21213,21351
21214,5285
21223,11260
21223,14465
21223,4187
21223,23728
21223,13684
21227,17597
21227,19807
21227,18827
21227,2538
21227,22093
21227,1045
21227,9246
21227,14828
21227,24001
21231,2561
21231,9205
21231,13200
21231,20764
21231,22657
21231,9332
21231,10712
21239,5031
21239,8443
21239,13935
21239,2373
21239,22828
21241,9205
21241,10981
21241,13200
21241,20764
21241,22657
21241,18165
21241,18220
21241,20415
21241,7885
21241,21340
21241,11944
21243,15007
21243,15814
21251,4564
21251,21272
21251,4756
21251,6720
21251,808
21251,5588
21252,11787
21252,14438
21254,19585
21254,4687
21254,18418
21254,1407
21254,23233
21254,23080
21259,2562
21260,20581
21260,17388
21260,5627
21260,17450
21264,4901
21264,728
21264,8945
21266,18850
21266,4173
21266,8602
21266,18815
21266,17937
21266,17424
21266,21457
21266,12125
21266,23260
21266,22199
21266,24053
21266,18074
21266,2499
21266,1086
21269,6685
21269,16947
21269,5196
21269,15706
21269,1380
21269,13874
21269,13563
21270,3462
21270,293
21274,18083
21274,7842
21274,20159
21274,21351
21274,12307
21274,10717
21274,21213
21274,12192
21274,7420
21274,18947
21280,1869
21280,16203
21280,912
21282,10589
21283,18459
21283,20417
21286,19807
21286,14867
21286,22036
21286,18301
21286,131
21286,7302
21286,5669
21294,6460
21294,18468
21294,17659
21294,7864
21294,13067
21294,2136
21294,7764
21294,2227
21294,14688
21294,15500
21298,15018
21299,19750
21300,22362
21300,19736
21301,21134
21301,21672
21301,18850
21301,13308
21301,2499
21303,21381
21303,8339
21305,18486
21305,3612
21305,4825
21305,7388
21311,6271
21311,8154
21311,7784
21311,23601
21311,7737
21318,22461
21318,9062
21318,3166
21320,21134
21320,21672
21320,18850
21320,14810
21320,20141
21320,9693
21320,7842
21320,874
21320,2499
21321,12595
21330,11617
21332,8124
21332,14178
21335,16867
21335,8148
21338,14419
21347,9007
21347,11937
21347,5542
21347,23077
21347,15237
21347,23445
21347,16452
21347,19988
21347,20713
21347,2803
21348,7
21348,19590
21348,195
21348,18697
21357,2535
21357,17020
21357,7550
21357,7304
21357,7750
21359,21305
21360,6890
21360,9708
21360,60
21360,16395
21366,9179
21368,874
21368,21134
21368,21805
21368,14832
21368,21672
21368,18850
21368,4173
21368,19297
21368,2943
21372,24092
21372,14283
21380,13302
21384,12635
21384,15797
21384,14362
21384,13183
21384,23259
21384,13278
21385,12892
21385,7550
21385,12595
21385,5111
21386,20549
21386,16846
21386,22564
21386,23077
21386,6732
21386,15109
21386,11669
21386,18758
21386,19657
21386,20942
21387,2528
21387,1094
21387,3941
21387,19056
21387,18862
21387,5819
21387,3319
21387,8259
21387,19651
21387,7069
21387,11386
21387,17758
21387,11873
21387,18086
21387,8032
21387,24127
21388,3052
21388,19491
21392,9205
21392,20764
21392,22657
21392,18165
21392,18220
21392,9811
21392,1201
21392,15789
21392,21774
21392,8905
21392,8980
21392,391
21392,20415
21392,18788
21392,7885
21392,12413
21392,11944
21404,13107
21404,8970
21404,2157
21404,14165
21409,1596
21409,19391
21409,12197
21409,18697
21409,195
21412,13183
21412,12456
21412,5773
21412,13278
21412,21384
21412,15805
21412,3773
21414,1362
21414,18956
21414,4552
21415,2013
21415,2634
21415,9190
21415,22690
21415,14444
21418,19755
21418,14948
21418,21929
21418,18181
21422,6561
21422,21562
21423,19755
21423,18181
21442,670
21442,9109
21442,4896
21444,4097
21444,18396
21444,21835
21445,20389
21455,8428
21455,23068
21455,1628
21455,8100
21455,8134
21455,17785
21457,17457
21457,12792
21460,19193
21462,3062
21463,6890
21463,3941
21463,19056
21463,1087
21463,1285
21463,6450
21466,23763
21466,4686
21466,15624
21477,2284
21478,18151
21478,19651
21478,2766
21478,11386
21478,4146
21491,15011
21491,20607
21491,10183
21492,5738
21492,2499
21493,24077
21493,23112
21493,812
21496,6890
21496,14882
21496,748
21496,18175
21496,7925
21496,4755
21496,6447
21496,7554
21496,10539
21496,8892
21496,11013
21496,16024
21498,13183
21498,3773
21498,8071
21498,14323
21498,13278
21498,10611
21498,22626
21499,23774
21499,18269
21499,14554
21503,7684
21503,18488
21504,14363
21504,17885
21504,4005
21505,17368
21512,23108
21517,23068
21517,23375
21517,16257
21517,12197
21517,6858
21521,7081
21521,19804
21524,10459
21526,566
21526,22737
21526,10846
21526,9048
21526,2290
21526,12819
21530,23674
21530,23296
21530,19927
21530,20291
21530,3002
21530,6028
21541,11113
21542,23770
21542,13336
21542,14922
21542,1371
21542,12442
21542,12108
21549,15072
21550,38
21552,1087
21554,13914
21555,711
21556,23678
21559,18007
21559,2787
21559,17690
21559,13112
21562,21468
21566,7533
21576,5606
21576,19755
21576,6455
21579,24015
21582,13650
21584,19807
21584,18489
21589,15173
21589,9365
21589,24077
21589,812
21591,8151
21591,313
21591,4432
21599,16245
21599,6822
21603,380
21603,15306
21607,1331
21607,23740
21607,2491
21607,23673
21607,21373
21607,1380
21607,20790
21608,15335
21608,14184
21612,16140
21613,4454
21613,1103
21613,2759
21613,23774
21613,23445
21613,233
21613,16452
21613,19988
21613,19612
21615,11416
21615,22887
21616,13002
21621,4896
21621,670
21627,19297
21627,18465
21629,2414
21633,6890
21633,19651
21633,1905
21633,4149
21633,20159
21633,10510
21633,4755
21633,17060
21633,8261
21636,12471
21636,8682
21641,11995
21641,5295
21641,13077
21641,1196
21645,23898
21645,19807
21645,1992
21645,15481
21646,2943
21646,19081
21646,920
21646,375
21653,13341
21658,6890
21658,3941
21658,21832
21658,748
21658,11419
21658,12763
21658,6447
21658,11798
21658,15835
21658,24106
21658,13106
21661,21775
21661,19249
21661,15535
21661,23897
21662,16677
21665,22702
21665,6230
21667,6663
21667,3341
21667,6417
21667,23318
21669,19977
21672,21134
21672,14832
21672,1427
21673,5874
21678,4273
21682,1400
21682,22455
21682,13506
21682,16378
21682,17258
21682,23743
21682,11955
21687,182
21687,9966
21687,16536
21687,22487
21687,13962
21687,13855
21687,12988
21687,939
21688,6890
21688,18804
21688,22289
21688,8723
21688,19651
21688,11386
21688,4146
21688,8855
21688,10058
21688,18175
21688,7287
21688,7925
21688,8529
21688,269
21688,13623
21688,22852
21688,4163
21689,10994
21689,18804
21689,8433
21689,14553
21689,20537
21699,4174
21699,23888
21699,15430
21700,23832
21700,5170
21700,8379
21700,794
21701,11995
21701,24092
21701,11812
21701,23755
21705,23403
21705,2840
21709,14747
21710,12886
21710,812
21714,8781
21715,7467
21717,15551
21717,16418
21717,6394
21717,3275
21717,4995
21717,5361
21717,22123
21717,12110
21717,11075
21717,12730
21717,4827
21720,6086
21720,6122
21724,18535
21724,1117
21726,8616
21742,16940
21742,14178
21742,17551
21748,5903
21748,14061
21751,11260
21751,4005
21751,3756
21752,6505
21752,18850
21752,22217
21752,1362
21752,11088
21752,10185
21754,23136
21754,4979
21756,5574
21756,22978
21756,9262
21767,6505
21768,3449
21768,23017
21768,2075
21768,23256
21774,9205
21774,19813
21774,13200
21774,22657
21774,2569
21774,9811
21774,1201
21774,16911
21774,391
21774,20415
21774,12413
21774,21340
21775,11895
21775,23898
21775,1941
21775,20869
21775,2923
21775,18502
21776,18151
21776,9977
21776,2385
21776,7440
21776,4353
21776,3153
21776,20435
21777,19029
21777,5036
21779,20220
21781,14078
21786,2599
21786,8571
21786,23918
21786,3411
21786,1195
21786,3383
21786,17512
21787,5791
21787,10553
21787,6160
21787,11066
21787,8748
21787,19502
21787,3411
21789,12780
21790,14303
21790,11325
21793,6890
21793,1094
21793,18804
21793,4146
21793,18175
21794,22772
21794,4234
21795,1345
21795,12568
21795,2142
21795,4815
21795,12513
21795,10753
21800,17031
21800,14870
21800,7287
21802,2531
21802,15284
21802,3518
21808,20484
21808,63
21808,14297
21809,20549
21809,4109
21809,20329
21809,16846
21809,12001
21809,15109
21810,23325
21810,15868
21810,10862
21810,7620
21810,874
21810,6124
21810,4455
21812,13370
21818,15455
21819,14255
21820,1692
21820,22902
21820,5378
21820,2058
21821,2845
21828,14821
21830,17731
21832,2528
21832,6890
21832,11715
21832,1103
21832,18804
21832,20051
21834,1191
21835,4097
21835,18794
21839,1781
21839,5579
21839,20087
21839,22344
21839,6967
21839,15688
21841,19009
21845,14303
21845,23281
21845,7556
21845,16074
21845,16280
21846,23911
21848,860
21848,3687
21848,22586
21851,22045
21853,18569
21857,10644
21857,2632
21857,1459
21857,5965
21857,15577
21857,19554
21857,12052
21860,12388
21860,15673
21860,5347
21867,10822
21867,11346
21868,13866
21868,6316
21868,15585
21868,541
21868,8972
21868,8230
21868,9035
21869,7448
21873,16418
21879,2361
21879,10153
21879,20484
21879,8571
21879,3300
21880,18446
21880,22956
21880,11348
21884,2127
21884,15452
21884,12082
21884,23863
21884,6346
21884,19927
21884,90
21891,8449
21891,17683
21893,9365
21893,21582
21893,19544
21894,11314
21894,23281
21894,23080
21894,5500
21899,2561
21899,9966
21899,20764
21899,384
21906,18728
21906,19049
21906,13450
21906,6066
21909,3341
21913,20764
21913,18788
21913,7885
21914,20051
21914,13197
21914,10332
21916,18102
21916,8151
21916,15627
21916,9549
21916,5337
21916,12630
21916,12692
21918,14465
21921,10886
21927,14465
21928,2414
21929,2361
21929,3827
21929,15173
21929,20484
21929,23918
21929,812
21929,8748
21933,11995
21933,10659
21933,441
21933,9036
21933,24092
21933,19420
21933,6720
21933,16452
21933,20549
21933,8102
21933,23898
21933,20581
21933,21154
21933,19099
21933,15937
21933,6718
21933,11551
21935,20549
21935,21741
21935,20329
21935,677
21935,15109
21947,1864
21947,3292
21947,15578
21947,1325
21951,19807
21954,1944
21954,6825
21954,18237
21958,2361
21958,19755
21960,14196
21960,2503
21960,5180
21960,14000
21960,7609
21960,13257
21960,14992
21960,23018
21960,23181
21960,7897
21960,12577
21960,3138
21963,540
21963,968
21963,8814
21965,24193
21965,5155
21965,18457
21965,8709
21975,17886
21975,22683
21975,5742
21975,9644
21975,7272
21976,19611
21976,4434
21976,3796
21976,19664
21985,20332
21985,11328
21986,19807
21986,9365
21986,24077
21986,11494
21986,14409
21986,15171
21986,33
21986,2239
21986,577
21986,2610
21986,812
21986,877
21986,12415
21987,6505
21987,7096
21988,10927
21993,20399
21993,20051
21993,18586
21995,9051
21995,20401
21995,15171
21995,812
21995,21536
21995,3383
21995,21361
21995,11304
21996,15333
22002,5606
22004,9053
22004,15346
22004,18746
22004,6047
22009,1103
22009,21576
22009,13197
22010,13623
22013,9660
22013,9051
22013,3575
22013,2418
22013,812
22014,11338
22014,23357
22017,21805
22017,18850
22017,2943
22017,19081
22017,12786
22017,23616
22017,12307
22017,16803
22017,21751
22017,15607
22017,5784
22018,1823
22018,11588
22018,16377
22018,22378
22025,1869
22025,10822
22025,7597
22026,19137
22028,15308
22034,21672
22034,17193
22034,5738
22034,20467
22047,17886
22047,12838
22051,4901
22052,10904
22057,21913
22057,20232
22059,3319
22059,4005
22059,5991
22059,18556
22059,5819
22061,20771
22061,5831
22063,23763
22065,7642
22066,20710
22066,11241
22066,4806
22066,9484
22070,21267
22073,6478
22074,10860
22080,13866
22080,6740
22080,9002
22080,18565
22080,7175
22084,3675
22084,23994
22084,12683
22084,11414
22084,3383
22084,17512
22093,17597
22093,23406
22093,11019
22093,24001
22096,14465
22096,21927
22100,14040
22111,21300
22111,22362
22115,10153
22115,4931
22115,195
22115,12194
22115,3966
22115,2673
22115,17827
22115,3651
22115,2830
22115,4318
22121,18060
22121,4496
22121,182
22121,23737
22123,22954
22123,4931
22123,1273
22123,5880
22124,22147
22124,12432
22125,17837
22126,12804
22126,300
22129,2315
22129,1388
22129,6515
22129,15523
22129,21530
22129,19445
22129,21205
22133,19651
22136,3370
22136,5006
22138,14137
22140,21096
22140,5751
22142,14465
22142,17886
22142,7272
22142,9644
22144,2223
22144,10472
22146,19257
22146,16535
22147,18083
22149,13914
22149,249
22149,22162
22149,7039
22149,22532
22152,18850
22152,20141
22152,5738
22152,8443
22152,2499
22162,13914
22162,21554
22164,20549
22164,1748
22164,5782
22164,15109
22169,6890
22169,19651
22169,233
22169,18175
22169,20468
22169,18602
22169,2634
22169,24018
22170,12401
22172,22688
22172,10271
22172,1882
22172,2092
22172,4100
22172,3661
22174,20626
22174,11771
22178,3998
22178,9450
22182,10701
22182,2642
22188,3416
22188,12517
22188,20141
22188,486
22188,17937
22188,477
22188,23633
22194,2050
22194,18486
22194,10929
22194,677
22194,2590
22195,19813
22197,15173
22197,9365
22197,24077
22197,812
22198,6387
22199,23884
22203,834
22211,6890
22211,21832
22211,4755
22211,14850
22211,14243
22214,8289
22216,23325
22216,10871
22216,15868
22216,18047
22216,4149
22216,20884
22216,8492
22216,3869
22216,4126
22216,1837
22216,8525
22216,4606
22216,23154
22216,4746
22216,12497
22217,7909
22218,19607
22222,3202
22222,14343
22222,6054
22225,24077
22225,5819
22225,19919
22225,7473
22225,7925
22225,11494
22225,10455
22225,18324
22225,15293
22225,6727
22225,13096
22225,2370
22225,20276
22225,1809
22225,812
22225,5321
22225,6865
22225,24106
22225,3383
22232,12901
22233,1331
22233,14863
22245,7597
22245,22025
22246,18151
22246,12374
22246,23641
22246,6220
22246,8716
22246,20577
22246,20435
22248,19988
22248,9865
22249,8449
22249,6696
22249,19464
22249,7494
22249,21161
22249,22767
22249,6836
22250,10927
22250,7905
22254,16418
22254,1474
22254,2673
22260,3805
22266,5594
22266,24128
22266,2665
22270,11821
22273,14465
22273,10472
22273,16917
22273,4639
22279,13650
22279,21582
22279,11278
22279,13370
22284,806
22285,17659
22285,13067
22285,7764
22285,2227
22285,14688
22286,9677
22286,4100
22286,19601
22286,6020
22286,22172
22286,7745
22286,10271
22294,5971
22294,3206
22294,3552
22294,23924
22294,7194
22294,10473
22294,17353
22299,23105
22299,11199
22299,2227
22303,10701
22303,8397
22307,1628
22307,4452
22307,21455
22307,16707
22307,8134
22307,1858
22308,14810
22311,9205
22311,19813
22311,13200
22311,20764
22311,22657
22311,12413
22311,11944
22319,9029
22320,14780
22322,272
22323,5316
22325,18885
22327,17004
22328,4400
22338,19018
22338,19897
22340,19419
22340,13998
22341,4865
22344,5089
22344,12450
22344,5579
22348,5834
22349,7105
22349,2407
22349,17766
22349,11028
22349,4452
22349,12016
22349,9812
22349,21187
22349,9568
22349,23080
22349,13879
22349,1109
22349,11429
22349,20402
22349,16069
22354,5208
22357,11346
22364,12968
22367,7626
22378,6035
22379,13866
22379,24186
22379,6316
22379,12006
22379,14721
22379,15585
22379,2665
22379,18304
22379,23343
22387,12365
22388,14810
22388,13566
22388,19785
22388,4269
22388,16850
22393,6707
22395,13436
22399,21929
22399,21702
22399,15564
22399,9023
22399,3455
22399,3411
22400,11746
22400,13782
22400,20980
22400,19325
22401,23103
22407,6505
22407,19755
22407,4005
22407,12447
22407,13539
22407,18181
22421,14127
22421,8560
22422,4419
22422,12868
22422,12485
22422,3612
22422,17282
22422,8864
22433,18007
22438,23077
22438,23445
22438,17061
22438,4149
22438,16452
22438,19988
22438,8492
22438,20713
22445,23077
22445,8492
22449,18060
22449,11953
22449,11535
22449,23737
22451,10248
22453,22794
22453,20274
22454,5732
22454,20787
22460,14821
22460,12164
22460,15545
22460,14196
22461,23763
22464,11643
22471,6465
22471,2491
22471,16398
22471,23013
22471,13674
22472,16907
22472,18655
22472,8526
22474,11194
22475,7718
22480,22737
22480,7864
22480,11542
22481,3448
22482,11613
22482,23136
22482,19420
22484,19196
22486,2599
22486,15173
22486,9365
22486,24077
22486,20484
22486,21929
22486,20665
22486,19794
22486,9051
22486,1168
22486,13323
22486,11494
22486,1202
22486,3675
22486,10933
22486,812
22486,3411
22486,3383
22486,17512
22487,14465
22487,11205
22488,21805
22488,21672
22488,18850
22488,20141
22488,2943
22488,20408
22488,874
22488,13935
22488,20808
22488,2499
22492,23021
22492,12194
22492,3966
22492,4355
22492,2991
22492,12480
22492,4318
22492,12826
22492,5139
22492,22115
22492,11748
22492,13240
22492,23514
22492,15294
22492,2577
22499,23170
22511,14821
22511,16418
22511,22954
22511,4931
22511,16825
22511,9690
22511,2144
22511,4617
22511,10941
22511,12114
22512,3929
22520,9503
22521,18502
22521,20632
22521,3050
22521,19416
22526,17709
22526,13436
22526,15187
22526,15225
22526,21961
22526,3912
22526,16497
22529,7679
22530,16662
22531,14303
22532,19006
22532,7039
22533,20216
22533,10303
22534,14867
22534,10553
22534,2119
22534,17174
22534,8945
22544,9007
22544,11937
22544,5542
22544,11577
22544,23077
22544,15237
22544,16452
22544,19988
22551,4865
22558,4881
22558,10153
22558,3300
22558,11160
22558,20
22559,13831
22559,7305
22561,20484
22561,21929
22561,9051
22561,22233
22561,7148
22561,812
22561,9804
22561,24221
22565,18938
22567,1182
22567,20253
22567,10231
22568,15322
22569,6512
22569,17587
22571,21672
22571,18850
22572,13712
22576,17810
22580,19420
22581,16879
22581,12690
22585,7002
22585,8678
22585,15124
22585,3383
22585,4717
22586,17733
22591,9431
22595,1544
22600,3202
22600,9865
22610,2050
